Metadata_Day,Metadata_Group,AreaShape_Area,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_origImage,Intensity_IntegratedIntensity_origImage,Intensity_LowerQuartileIntensity_origImage,Intensity_MADIntensity_origImage,Intensity_MassDisplacement_origImage,Intensity_MaxIntensityEdge_origImage,Intensity_MaxIntensity_origImage,Intensity_MeanIntensityEdge_origImage,Intensity_MeanIntensity_origImage,Intensity_MedianIntensity_origImage,Intensity_MinIntensityEdge_origImage,Intensity_MinIntensity_origImage,Intensity_StdIntensityEdge_origImage,Intensity_StdIntensity_origImage,Intensity_UpperQuartileIntensity_origImage,target_feature,Probability
2,2,1415,3.445854701,0.983157648,1,0.39349277,0.17154523300000002,109.4477342,117.0854389,10.44030651,3.83528991,3.16227766,22.17546273,20.00261445,80.32820354,321.954,0.728255275,0.6275894089999999,3.5341023610000004,0.00189158,0.0005382540000000001,0.7289052290000001,0.0030296040000000004,0.003921569000000001,0.002520439,0.002497599,0.002614379,0.001199539,0.0006612839999999999,0.000323383,0.0007790189999999999,0.002983468,HWJC,0.253066653802137
2,2,1593,1.905107502,0.8232850829999999,1,0.331875,0.223879097,76.37349518,80.65977932,13.15294644,4.369311392,3.605551275,48.26458938,43.35174273,37.31885670000001,299.024,0.573434125,0.5928643020000001,3.943406503,0.001999231,0.000430604,0.20770735,0.003168012,0.003921569000000001,0.00255545,0.002475459,0.0025374860000000003,0.001214917,0.0007843139999999999,0.000258304,0.0006886619999999999,0.002891196,HWJC,0.1631292865344783
2,2,1855,1.416818139,0.759574393,1,0.429398148,0.181676086,68.51746572,82.00609733,17.11724277,5.096017117,4.123105626,51.98970991,44.56515983,-9.728391125,358.202,0.6649937260000001,0.663267997,4.508512256,0.002045367,0.00035371,0.229031981,0.00307574,0.003921569000000001,0.002493489,0.002430465,0.00249135,0.001261053,0.000738178,0.000309772,0.000573116,0.002783545,HWJC,0.180145972511319
2,2,1361,1.295526177,0.822124628,1,0.544182327,0.395510934,58.19877595,62.09669879,14.86606875,5.385844447,5.0,35.40094082,33.13300307,70.89650485,207.948,0.871597823,0.385005784,3.32879676,0.002183776,0.000246059,0.38657946,0.003214148,0.003921569000000001,0.0024522660000000003,0.002445846,0.0023990770000000003,0.001691657,0.000768935,0.000245866,0.000553612,0.0026758940000000003,HWJC,0.1271454537118771
2,2,1126,1.342399136,0.8009719059999999,1,0.393431167,0.296285382,53.20905542,66.46803743,14.14213562,4.758213869,4.123105626,32.34508446,31.8563644,42.30987882,218.534,0.7153748409999999,0.412795094,2.79118809,0.002091503,0.000384467,0.243591349,0.002891196,0.003921569000000001,0.002457114,0.002478853,0.0025374860000000003,0.00153787,0.000722799,0.000294426,0.000617126,0.00284506,HWJC,0.13371975966440192
4,2,3931,2.337303183,0.73897085,1,0.271103448,0.153294701,126.6474998,135.070352,13.89244399,4.980307048,5.0,89.80868555,85.32715717,68.75725612,567.6659999999998,0.5236794779999999,0.976040047,9.048612429,0.0016609,0.000599769,1.133745064,0.00284506,0.003921569000000001,0.002275152,0.00230186,0.002291427,0.001107267,0.0,0.00020031,0.000921458,0.00284506,HWJC,0.3467701986133979
4,2,725,1.131028219,0.5899466529999999,1,0.647321429,0.605835076,35.56800609,39.44616585,12.04159458,4.591820801,4.242640687,28.5263552,28.71910997,-44.78491597,122.63,0.889570552,0.192479829,1.691057351,0.001368704,0.000922722,0.035715652,0.0026758940000000003,0.003921569000000001,0.002238138,0.002332493,0.002383699,0.0011380239999999998,0.0,0.00021391400000000005,0.001105045,0.003225682,HWJC,0.08365988917026723
4,2,1676,2.132880857,0.955925074,1,0.348440748,0.372180327,91.42912672,90.90654542,13.45362405,5.067284953,4.472135955,28.89393465,26.84457133,-41.23197767,237.884,0.8413654620000001,0.429819325,5.067712636,0.002383699,0.000738178,0.608695623,0.0032295270000000003,0.003921569000000001,0.002286273,0.003023695,0.003183391,0.001045752,0.0,0.000292458,0.00094291,0.003921569000000001,HWJC,0.18817148402976
4,2,4762,2.718866418,0.972125895,1,0.466725473,0.219058811,176.45133,179.61069009999997,21.54065923,7.05320172,6.0,48.98615027,41.37068577,-83.1653807,522.66,0.758763544,0.905728621,10.80196895,0.0017685510000000004,0.000445982,2.5006032940000003,0.0028143020000000003,0.003921569000000001,0.00219837,0.002268368,0.002183776,0.000907343,0.0,0.000268973,0.000877398,0.002691273,MHC,0.5729771792457155
4,2,607,1.73005023,0.945403888,1,0.475705329,0.472075851,49.15802418,48.3011387,7.8102496760000015,3.4557998389999995,3.16227766,15.94936842,16.02065119,-30.42209919,127.114,0.916918429,0.229342575,1.699331098,0.002260669,0.0007535560000000001,0.061599161,0.00272203,0.003921569000000001,0.002248457,0.0027995570000000003,0.0028143020000000003,0.001445598,0.0,0.000211053,0.001029275,0.003921569000000001,HWJC,0.0870132480323381
4,2,1168,3.5513267660000003,0.974024473,1,0.272134203,0.207788345,100.0972798,89.62700486,10.0,3.515226413,3.0,26.33163111,22.66630486,-53.9632038,265.776,0.6339213029999999,0.486459083,3.245721014,0.002229912,0.0006920419999999999,2.569907902,0.003921569000000001,0.003921569000000001,0.002420194,0.002778871,0.002737409,0.001430219,0.0,0.000481565,0.000987432,0.003921569000000001,HWJC,0.1721288701872576
4,2,825,1.465619892,0.91100028,1,0.721153846,0.571384718,51.28438118,51.0881591,10.0,4.316448343,4.0,20.55437425,21.14997288,4.7267126280000005,134.7,0.924887892,0.25473281,2.418915908,0.002291427,0.0008227610000000001,0.429212946,0.003014225,0.003921569000000001,0.00229489,0.002932019,0.003098808,0.001199539,0.0,0.00026588400000000003,0.001022128,0.003921569000000001,HWJC,0.09575893801262661
4,2,1428,1.496398785,0.900434143,1,0.484067797,0.419569009,67.58915909,70.76722405,13.0,5.318345546000001,5.0,33.42203733,29.40076795,46.58204091,206.808,0.786993662,0.332533662,3.325690255,0.001645521,0.000676663,0.594350136,0.003921569000000001,0.003921569000000001,0.002216891,0.002328915,0.002260669,0.000599769,0.0,0.000340615,0.00099999,0.0030296040000000004,HWJC,0.13910610457389241
4,2,1027,1.5695462480000002,0.908769939,1,0.463866305,0.421351604,59.09343993,55.94640292,11.18033989,4.454790339,4.123105626,28.09400826,24.65954432,-19.46686243,175.012,0.789392775,0.319431006,2.590957439,0.001691657,0.001107267,0.002411843,0.003921569000000001,0.003921569000000001,0.002265468,0.002522841,0.002522107,0.000292195,0.0,0.000535839,0.001179018,0.003921569000000001,HWJC,0.10628956721880925
4,2,1033,2.049318932,0.942782308,1,0.349222448,0.263592442,69.59229685,72.62231062,11.3137085,3.937886737,3.605551275,26.38560213,23.20269372,-53.43856541,221.916,0.7339254,0.310634394,2.571564893,0.002045367,0.000445982,0.448007724,0.002506728,0.003921569000000001,0.002127633,0.002489414,0.0023990770000000003,0.0013994620000000002,0.000399846,0.00020234400000000005,0.000847885,0.003010381,HWJC,0.13755324699218557
4,2,4053,3.37705157,0.934554887,1,0.266154452,0.180725701,175.5645147,172.2004646,22.627417,6.392794054,5.830951895,65.04313485,62.46919087,-39.84801887,530.864,0.521755922,0.771595592,9.273479816,0.001783929,0.000445982,2.170291682,0.002599,0.003921569000000001,0.002192033,0.002288053,0.002214533,0.00070742,0.000369089,0.000216933,0.000769814,0.002660515,MHC,0.5516579762397646
4,2,2655,3.981367154,0.969690301,1,0.248828491,0.211105532,159.0905244,131.7118066,14.0,4.892155518,4.472135955,44.30198742,38.87175067,-45.25587877,397.546,0.547253427,0.664575212,6.470311696,0.001845444,0.000599769,0.319870989,0.003921569000000001,0.003921569000000001,0.00222266,0.002437029,0.002337563,0.000907343,0.000507497,0.00030333,0.000909151,0.0030296040000000004,HWJC,0.32602586988009374
4,2,1608,2.364028762,0.967320752,1,0.332506203,0.33469033800000003,95.24291326,93.60021367,12.08304597,4.628613109,4.123105626,27.54410634,24.14939666,-36.81445647,245.712,0.8383733059999999,0.436263007,3.945682589,0.001830065,0.000599769,0.347535882,0.003921569000000001,0.003921569000000001,0.002272203,0.002453783,0.002383699,0.001384083,0.000430604,0.000279324,0.000891663,0.0030296040000000004,HWJC,0.19001025410147795
4,2,2532,2.013277285,0.944204448,1,0.39612015,0.274309206,108.0590509,100.4241007,13.92838828,5.351439199,5.0,38.90670634,35.59032106,26.95339158,340.5780000000001,0.7326388890000001,0.604213804,5.556463121,0.001799308,0.000384468,0.266935087,0.003629373,0.003921569000000001,0.002229571,0.002194496,0.002214533,0.0007535560000000001,0.000338331,0.00027203,0.0006593310000000001,0.002568243,HWJC,0.218014555108141
4,2,705,1.130758493,0.683335238,1,0.5414746539999999,0.489014535,36.40530523,41.0,11.66190379,4.338899181,4.0,27.68086854,26.57968643,81.06032223,134.59799999999998,0.856102004,0.22066899,1.719830905,0.001960784,0.000538255,0.182482831,0.002460592,0.003921569000000001,0.002163421,0.002439476,0.00236832,0.000845829,0.000430604,0.000203283,0.000894496,0.003014225,HWJC,0.08492030176343675
4,2,957,1.531517275,0.924471042,1,0.52124183,0.531466613,57.05620616,55.97320788,11.40175425,4.5332695460000005,4.123105626,23.71708245,21.75280805,-27.21652132,150.42600000000004,0.897748593,0.271403325,2.429542579,0.002076125,0.000507497,0.28004382,0.002599,0.003921569000000001,0.002261694,0.0025387070000000003,0.002460592,0.001799308,0.000507497,0.000134461,0.0008669560000000001,0.003152634,HWJC,0.1066210273736809
4,2,5748,3.456965955,0.979018368,1,0.411482569,0.17845149100000002,219.973953,228.3703133,22.0,7.264760462000001,6.0,59.0578974,44.82453672,0.840188598,636.214,0.625734814,1.138823608,12.90165385,0.001906959,0.000261438,3.431915913,0.002983468,0.003921569000000001,0.002169188,0.002244547,0.00213764,0.001014994,0.000292195,0.000216349,0.000659642,0.002460592,MHC,0.7613028276256839
9,2,1125,1.840776937,0.948709758,1,0.4166666670000001,0.435258014,69.18108959,72.20110802,11.04536102,4.405376199,4.0,24.03138973,21.87148896,36.61770139,180.222,0.871080139,0.337055,2.356309225,0.001814687,0.000276817,0.11382897,0.002768166,0.0033217990000000003,0.002324517,0.0020944970000000003,0.00213764,0.002029989,0.000246059,0.0001391,0.000437895,0.002383699,HWJC,0.13579918480002073
9,2,2826,18.93418232,0.975359399,1,0.052308148,0.049837607,359.6711385,324.6552017,6.403124237,2.40048479,2.236067977,72.0592294,79.35134614,42.81373944,844.1360000000002,0.17274366600000002,1.584959725,5.984775354,0.0017685510000000004,0.000307574,1.012207024,0.002983468,0.003475586,0.0023342560000000003,0.002117755,0.002229912,0.000507497,0.000415225,0.000187641,0.000500188,0.002445213,MHC,0.9237824634144145
9,2,1541,2.8120710360000003,0.978614098,1,0.285581913,0.266127403,102.7454712,95.48298278,10.0,4.105000354,4.0,24.00515335,21.13523214,39.53908819,269.75,0.758926373,0.452687458,3.2821378460000004,0.001983853,0.000153787,0.082903588,0.003306421,0.003490965,0.002241027,0.002129875,0.002122261,0.00035371,0.0,0.000302737,0.000327747,0.002291427,HWJC,0.18701887294605635
9,2,1301,3.358018079,0.980587228,1,0.499615975,0.209532791,103.3547691,92.13576938,8.0,3.313649147,3.0,24.83998227,20.26615151,4.601876515,279.33,0.674617578,0.531149591,2.7753327160000003,0.001922338,0.00018454400000000005,0.027830519,0.003137255,0.003337178,0.002299349,0.00213323,0.002153018,0.001830065,0.000645905,0.000213712,0.00035414400000000003,0.002322184,HWJC,0.17125667883032458
13,3,6637,2.100109802,0.956536437,1,0.336510673,0.15776219800000002,180.5258931,189.4465624,23.32380758,8.478498934,7.8102496760000015,65.4,52.64366704,33.25721633,727.092,0.727222922,1.163906261,14.90974302,0.001799308,0.000415225,0.557323434,0.00272203,0.003921569000000001,0.002147429,0.002246458,0.00224529,0.000338331,3.08e-05,0.00031345900000000004,0.0007492260000000001,0.002614379,MHC,0.6266056963834514
13,3,8038,1.689643613,0.7699892759999999,1,0.294831823,0.151405376,156.4935709,211.3764414,35.51056181,10.54388053,8.0,131.9266988,99.85179132,26.09333248,816.7860000000002,0.510754567,1.432848991,17.63701727,0.001830065,0.000338331,0.624856348,0.002645137,0.003921569000000001,0.00224937,0.002194205,0.002214533,0.000891965,0.0,0.000213727,0.000580487,0.002506728,MHC,0.7740350203428491
13,3,3608,1.829308017,0.902553808,1,0.392003477,0.261299119,118.8903961,122.9674754,23.34523506,7.500373318999999,6.08276253,63.5714701,51.19147984,25.13326243,416.552,0.645669291,0.74193007,8.331272894,0.001906959,0.000415225,0.470249263,0.002645137,0.003921569000000001,0.002268899,0.002309111,0.002352941,0.001384083,0.0,0.000212341,0.000734673,0.00272203,HWJC,0.34419839762514975
2,3,731,1.731339274,0.884955339,1,0.416524217,0.376577318,51.44940014,49.39635614,8.544003745,3.53256838,3.16227766,27.51678946,23.95874596,-58.34472069,156.184,0.696854147,0.250703593,1.578977383,0.001687812,0.00047674,0.348500642,0.003921569000000001,0.003921569000000001,0.002038241,0.002160024,0.002214533,0.000138408,0.000138408,0.000655067,0.000843447,0.002645137,HWJC,0.09049618167645347
2,3,1818,1.3843846030000002,0.7890822559999999,1,0.471717696,0.366785387,68.15477563,81.15417426,16.64331698,5.925259142000001,5.099019514,45.71865179,41.86663005,-9.295149489,249.572,0.7980684809999999,0.426082305,3.936393895,0.001906959,0.000246059,0.6388482120000001,0.003921569000000001,0.003921569000000001,0.002141117,0.002165233,0.00213764,0.001322568,0.000246059,0.000291185,0.0005295990000000001,0.002383699,HWJC,0.17598695992652943
2,3,2637,1.717500014,0.679538203,1,0.401981707,0.299662369,86.47968203,95.4410813,17.69180601,6.083381564,5.6568542489999984,69.27859663,63.44496462,17.09182537,332.54,0.683426202,0.48708962,5.600446219,0.0017685510000000004,0.00033833199999999994,0.223280534,0.0025374860000000003,0.003890811,0.002127029,0.002123795,0.00213764,0.001276432,0.000153787,0.000160269,0.000540409,0.002445213,HWJC,0.22238755328957316
2,3,1822,1.083077514,0.559058556,1,0.690151515,0.524774636,54.53707008,61.91122677,19.0,6.838249518,6.0,46.66192149,45.21822138,62.99998987,208.878,0.859839547,0.361937743,3.844260079,0.001837755,0.000261438,0.358905207,0.002568243,0.003921569000000001,0.002116595,0.002109912,0.002060746,0.00118416,0.00018454400000000005,0.00021197400000000005,0.000534815,0.00236832,HWJC,0.13934546221712257
2,3,1820,3.874967191,0.98742644,1,0.202020202,0.186004588,132.1435262,119.7539143,9.848857802000001,3.896401907,3.605551275,29.11763952,20.8891396,50.21238877,350.654,0.658942795,0.590680549,4.1447445080000005,0.001753172,0.000507497,0.17091276100000002,0.003921569000000001,0.003921569000000001,0.002220604,0.002277332,0.00224529,0.001460977,0.00018454400000000005,0.000407465,0.000902476,0.002768166,HWJC,0.25937782289778155
2,3,2629,1.202807894,0.522134828,1,0.4877551020000001,0.490590384,68.20753593,79.40403012,22.82542442,8.696431487,7.8102496760000015,62.59255838,58.17168072,17.15999732,259.502,0.820152862,0.420115367,5.666866818,0.001722415,0.000384467,0.181915314,0.003921569000000001,0.003921569000000001,0.002270894,0.002155522,0.002106882,0.0013994620000000002,0.000384468,0.000496493,0.000639839,0.00249135,HWJC,0.19578575771736081
2,3,1246,4.529849292,0.98715811,1,0.390595611,0.184000633,118.1971121,110.8196733,8.485281374,3.164255981,3.0,22.82450543,18.88154613,-9.883710735,291.712,0.6442606,0.5154171820000001,2.864667567,0.001922338,0.000384467,1.268623971,0.003921569000000001,0.003921569000000001,0.002202638,0.002299091,0.002291427,0.000722799,0.000338331,0.000477757,0.000802513,0.002683583,HWJC,0.22448982559543154
2,3,4554,6.568778458,0.985721444,1,0.148406439,0.080508288,271.59591580000006,245.48930730000004,13.89244399,4.385855118,3.605551275,67.00649582,45.73245726,58.61506487,843.1039999999998,0.35257229100000004,1.38894282,9.963352997000001,0.001845444,0.000322953,0.871076596,0.002522107,0.003921569000000001,0.002133553,0.002187825,0.002229912,0.0015071129999999998,4.61e-05,0.000158066,0.000654939,0.002506728,MHC,0.7798583558707958
2,3,1851,6.855259077,0.992628183,1,0.157558733,0.153364996,178.1096938,148.5294584,9.0,3.234187822,3.0,28.89536216,21.58678431,60.98525314,389.444,0.537846869,0.6814763979999999,4.161230464,0.001753172,0.00046905,0.309426812,0.003921569000000001,0.003921569000000001,0.002149768,0.002248099,0.002299116,0.000230681,0.000138408,0.000578981,0.000842462,0.00272203,HWJC,0.3621103533923349
2,3,1015,2.776883298,0.975375217,1,0.278846154,0.309035271,82.63466837,79.93122043,8.062257748,3.474754655,3.16227766,19.66289338,18.22524171,-50.90113097,203.158,0.804916733,0.32701270600000004,2.197570252,0.0017685510000000004,0.000399846,0.502162504,0.003921569000000001,0.003921569000000001,0.002056684,0.002165094,0.002183776,0.000630527,0.000276817,0.0005099530000000001,0.000609761,0.002568243,HWJC,0.1430559024441908
2,3,962,3.2098004610000004,0.985095569,1,0.235784314,0.288181208,87.28031626,85.91274643,8.485281374,3.289658377,3.0,16.39690158,15.0129043,-52.03476752,204.814,0.8361581920000001,0.348973494,2.2462130890000003,0.0017377929999999998,0.000599769,0.477688732,0.003921569000000001,0.003921569000000001,0.002266062,0.002334941,0.002322184,0.000399846,0.000107651,0.000641751,0.000950921,0.002937332,HWJC,0.15736128216635026
2,3,2752,1.3916437819999998,0.805989712,1,0.469704728,0.361169446,84.88217220000001,92.65527508,18.78829423,6.883565029,6.0,52.04950474,50.24426537,-15.46058612,309.438,0.790236899,0.535655555,5.855578916,0.001860823,0.000246059,0.33661166,0.0025374860000000003,0.003921569000000001,0.002159901,0.002127754,0.002106882,0.0013994620000000002,0.000461361,0.000167099,0.000497799,0.00236832,HWJC,0.2167676297496978
2,3,3539,2.091060279,0.956242578,1,0.379639562,0.32060365,131.53615770000002,135.8307771,21.47091055,7.936647221,7.0,43.91396083,38.48419172,-35.00811891,372.444,0.807806437,0.552818193,7.203614396,0.001860823,0.00018454400000000005,0.465255018,0.003921569000000001,0.003921569000000001,0.002109993,0.002035494,0.002045367,0.0015224910000000002,0.000445982,0.000219636,0.000356133,0.002214533,HWJC,0.3834364797022769
2,3,1485,1.3539667990000002,0.850468745,1,0.518867925,0.29308834100000003,63.28272698,63.41135545,14.03566885,5.00709064,4.472135955,41.95635648,33.28833331,49.92246769,252.33,0.745481928,0.379900066,3.278523797,0.001814687,0.00033833199999999994,0.16926868899999994,0.002383699,0.003921569000000001,0.002010053,0.00220776,0.002106882,0.0015071129999999998,0.000584391,0.000143549,0.0007206160000000001,0.002506728,HWJC,0.1274941160398174
2,3,4112,5.348892659,0.982529885,1,0.279727891,0.144209991,232.19432090000004,211.28653530000003,15.65247584,4.761032145,4.242640687,52.53039165,43.21249586,-79.53429462,598.596,0.489290814,1.029911651,9.417485993,0.001845444,0.000445982,2.726116339,0.003921569000000001,0.003921569000000001,0.002136746,0.002290245,0.002229912,0.001168781,0.000584391,0.000291545,0.000797058,0.002752787,MHC,0.6698416315763495
2,3,1825,1.507057525,0.8888142729999999,1,0.623931624,0.290761063,76.00455334,74.00675645,14.0,5.605298126,5.0,38.0,34.83042388,89.74943048,280.846,0.762959866,0.457485614,3.782806799,0.001814687,0.000215302,0.3923889920000001,0.003921569000000001,0.003921569000000001,0.002060746,0.002072771,0.002029989,0.000968858,0.000799692,0.00035121400000000003,0.000462602,0.002229912,HWJC,0.14959455749595027
2,3,1753,1.473503095,0.8966293609999999,1,0.631711712,0.347225257,74.08766796,77.20103626,16.2788206,5.830986622999999,5.0,36.0,32.80467659,75.36919258,251.878,0.8185851040000001,0.41776243,3.745251992,0.001722415,0.00035371,0.236267789,0.003352557,0.003921569000000001,0.002109911,0.002136481,0.002091503,0.001091888,0.000645905,0.000286672,0.000633515,0.002441369,HWJC,0.16399440378936225
2,3,1709,1.449061415,0.88974736,1,0.469505495,0.476982122,72.17562534,72.9451849,16.2788206,5.930824398,5.385164807000001,35.98515019,32.94480403,-49.70345583,212.19,0.88917794,0.332733592,3.959892514,0.001830065,0.000461361,0.259569905,0.002383699,0.003921569000000001,0.00204131,0.0023170820000000003,0.002199154,0.00153787,0.0005690119999999999,0.000121485,0.000768383,0.002768166,HWJC,0.15406596244199128
2,3,1710,1.502762462,0.903142588,1,0.617551463,0.343486074,74.26088786,75.02666193,15.29705854,6.17398184,5.830951895,37.25933752,31.88322401,84.40284882,250.12,0.8026284909999999,0.33979241600000004,3.536593802,0.001830065,0.000215302,0.322289882,0.002322184,0.003921569000000001,0.002059348,0.002068184,0.002060746,0.001722415,0.0006920419999999999,0.000113791,0.000451478,0.002276048,HWJC,0.15562784249050246
2,3,1271,1.164380531,0.744381697,1,0.6006616260000001,0.462971103,51.03500076,51.31276644,13.60147051,5.252353751,5.0,37.3737208,34.078844399999994,47.48375391,185.738,0.83099052,0.289273377,2.7313649860000004,0.001799308,0.000322953,0.08840328,0.002445213,0.003921569000000001,0.002008843,0.002148989,0.002091503,0.00141484,0.00070742,0.000167878,0.000656074,0.002433679,HWJC,0.1048440327981169
9,3,6322,1.554333846,0.819985362,1,0.506976744,0.18673835,137.05707900000002,146.5093854,24.16609195,7.470380835,6.403124237,83.38350188,78.44934637,83.84139446,652.252,0.690589328,1.025820908,12.56864339,0.0016609,0.000292195,0.687568672,0.003921569000000001,0.003921569000000001,0.002015365,0.00198808,0.001983853,0.00070742,0.0,0.00038509,0.000536999,0.002260669,HWJC,0.45216905913359223
9,3,4767,1.987149434,0.939912844,1,0.501051083,0.264687808,146.7293281,149.2715646,22.47220505,7.5628398,7.0,61.00824937,50.09551677,-78.16789227,475.73,0.7235334290000001,0.7769627640000001,9.960015839,0.0016762779999999998,0.00035371,1.2356114809999998,0.003014225,0.003921569000000001,0.002077441,0.002089368,0.002060746,0.001168781,0.0,0.000216432,0.000719605,0.002383699,HWJC,0.4484729879535504
9,3,6225,4.245837042,0.986694264,1,0.29642857100000003,0.147715263,255.5357024,223.0807029,18.86796226,6.363850522999999,5.830951895,54.43351733,41.54670214,70.06646617,727.716,0.611042945,1.17144184,13.766890300000002,0.0017377929999999998,0.000369089,1.234464953,0.003044983,0.003921569000000001,0.002077025,0.002211549,0.002091503,0.001076509,6.15e-05,0.000228941,0.0008120369999999999,0.002475971,MHC,0.728994361425793
9,3,2046,1.3909712440000002,0.8124186179999999,1,0.528818816,0.3923585,73.47003664,75.21303079,17.2626765,6.1781538760000005,5.385164807000001,51.2,42.83851221,-27.44440986,255.986,0.768595041,0.462883535,4.680184729,0.001707036,0.0005382540000000001,1.41794246,0.003721646,0.003921569000000001,0.002214754,0.00228748,0.00224529,0.000415225,0.0,0.00035362,0.000871833,0.002768166,HWJC,0.1635650478193965
9,3,2173,3.68922141,0.983302154,1,0.233957795,0.190067853,140.3272139,132.6122166,10.29563014,4.118913476,4.0,41.60173053,25.53680563,37.23463868,379.036,0.579312183,0.591188047,5.555571167,0.002029989,0.000799692,0.494073991,0.002660515,0.003921569000000001,0.002141986,0.002556637,0.002522107,0.000938101,0.0,0.000232641,0.001077902,0.003567859,HWJC,0.30787153071442247
9,3,3117,2.739804358,0.950145832,1,0.281114719,0.18641634,140.544799,125.6065285,13.34166406,5.329367951,5.0,53.7992016,43.82269253,49.32926484,458.386,0.575676424,0.7432987790000001,6.6742640039999985,0.0016609,0.000430604,0.382476165,0.00284506,0.003921569000000001,0.002142071,0.002141246,0.00213764,0.001245675,0.0,0.00024417,0.00071904,0.0025374860000000003,HWJC,0.3005253641065171
9,3,5068,5.023619856,0.989154254,1,0.256114817,0.134270702,251.3963834,216.0671192,19.0,5.921104197000001,5.385164807000001,52.13229356,36.92520974,15.32629434,688.704,0.5664468539999999,1.07111118,11.37379519,0.0017685510000000004,0.00047674,3.361570622,0.0025836220000000003,0.003921569000000001,0.002129446,0.002244237,0.002199154,0.000891965,0.0,0.000270218,0.000929604,0.002737409,MHC,0.7040118705139927
9,3,3742,2.548195464,0.972944578,1,0.4519323670000001,0.284124743,151.5573965,138.4521578,14.56021978,6.4497924860000015,6.08276253,38.96815088,35.01561314,-16.42432701,406.82,0.787209425,0.718892779,8.535102193,0.0016301420000000002,0.000630527,0.96609939,0.003244906,0.003921569000000001,0.002205193,0.002280893,0.002306805,0.000307574,0.0,0.00028504400000000003,0.000912711,0.002875817,HWJC,0.354795695104916
9,3,2972,1.079839297,0.668530087,1,0.59003375,0.570078716,72.46552544,73.37574531,24.41311123,8.964903735,8.0,56.79612663,53.89153126,35.29524768,255.954,0.86824423,0.4419377470000001,6.468081805,0.001860823,0.000322953,0.117435277,0.002660515,0.003921569000000001,0.002198695,0.00217634,0.002199154,0.00130719,0.0,0.000209709,0.000708415,0.002506728,HWJC,0.18491119294718086
2,4,1546,2.360534171,0.962407005,1,0.378828718,0.375129917,92.91006337,85.08818954,10.29563014,4.615705285,4.242640687,28.78415598,25.23543297,57.70585347,227.572,0.7926172779999999,0.369965425,3.352203145,0.001707036,0.000384468,1.227916933,0.002475971,0.003921569000000001,0.002150962,0.002168307,0.00213764,0.0015224910000000002,0.00016916599999999995,0.000171161,0.0007506110000000001,0.002475971,HWJC,0.16235834448186975
2,4,1608,4.010586311,0.988901446,1,0.494769231,0.212174314,126.54797759999998,124.7878199,10.0,3.839814409,3.16227766,21.49280331,18.80161013,85.19404018,308.6040000000001,0.732407197,0.598738986,3.509296563,0.001491734,0.00058439,0.135738933,0.003921569000000001,0.003921569000000001,0.002285263,0.002182398,0.002260669,0.001230296,0.000138408,0.000396221,0.000892447,0.002660515,HWJC,0.27702575104412
2,4,757,1.405046339,0.8995425890000001,1,0.748023715,0.628714029,47.68673435,45.09988914,10.04987562,4.378300842,4.0,20.8614477,20.83114255,87.60294462,123.006,0.919805589,0.23996926,1.933825536,0.00195694,0.000922722,0.336142558,0.003091119,0.003921569000000001,0.002242703,0.002554591,0.002522107,0.001968474,0.000230681,0.000193038,0.00107796,0.003687043,HWJC,0.08714863874853865
2,4,2475,4.853103095,0.959918911,1,0.21484375,0.109054602,168.0933202,162.38842319999995,12.04159458,3.563527314,3.0,62.20321127,47.11283746,-12.5325214,534.036,0.397973951,0.963214208,5.4676664960000005,0.001610919,0.000492118,0.982061813,0.003798539,0.003921569000000001,0.002174298,0.002209158,0.002306805,9.23e-05,9.23e-05,0.000462621,0.000881468,0.002706651,HWJC,0.44258175971813146
2,4,3348,1.955447715,0.7926587959999999,1,0.39672947,0.193056861,110.0805304,112.4855546,16.40121947,5.6221005260000005,5.0,82.37700029,67.11230264,78.52922188,466.826,0.526249607,0.815286485,7.1460210570000005,0.001707036,0.000399846,0.052722074,0.002568243,0.003921569000000001,0.002156843,0.002134415,0.002199154,0.001245675,0.000230681,0.000212412,0.000670664,0.002522107,HWJC,0.27248054611429573
2,4,3878,1.514815267,0.797167636,1,0.432329989,0.297920834,104.5538854,116.7090399,23.70653918,7.668010931,6.708203932000001,65.90763357,63.12524794,-72.21465037,404.444,0.742983044,0.66908117,8.164967745,0.001876201,0.000215302,0.491818654,0.002568243,0.003921569000000001,0.002158326,0.002105458,0.002076125,0.00083045,0.00012303,0.000225882,0.000473371,0.002306805,HWJC,0.32391136983311863
2,4,1246,1.838214099,0.936344185,1,0.476846537,0.352908979,71.99290629,72.01388755,11.40175425,4.327100851,4.0,31.80905834,25.27551564,25.2426923,210.636,0.7648864329999999,0.368642856,2.695855564,0.001814687,0.000307574,0.609310904,0.00249135,0.003921569000000001,0.002155806,0.002163608,0.002122261,0.001014994,0.000153787,0.000194915,0.000733956,0.002445213,HWJC,0.1367400636359453
